gene_name,experiment_ids,allen_gene_ids,entrez_ids,entrez_history,current_entrez_ids,mgi_ids,current_symbols,old_ensembl_id,mgi_candidates,ncbi_candidates,candidate_ids,allen_target_ambiguous,ensembl_ids,rejected_candidates,status
P2rx1,[75890835],[18203],"[""18436""]","[[""18436""]]","[""18436""]","[""MGI:1098235""]","[""P2rx1""]",ENSMUSG00000020787,"[""ENSMUSG00000020787""]","[""ENSMUSG00000020787""]","[""ENSMUSG00000020787""]",False,"[""ENSMUSG00000020787""]",{},one_to_one
P2rx2,[75551473],[87273],"[""231602""]","[[""231602""]]","[""231602""]","[""MGI:2665170""]","[""P2rx2""]",ENSMUSG00000029503,"[""ENSMUSG00000029503""]","[""ENSMUSG00000029503""]","[""ENSMUSG00000029503""]",False,"[""ENSMUSG00000029503""]",{},one_to_one
P2rx3,[75888751],[86688],"[""228139""]","[[""228139""]]","[""228139""]","[""MGI:1097160""]","[""P2rx3""]",ENSMUSG00000027071,"[""ENSMUSG00000027071""]","[""ENSMUSG00000027071""]","[""ENSMUSG00000027071""]",False,"[""ENSMUSG00000027071""]",{},one_to_one
P2rx4,[75551474],[18205],"[""18438""]","[[""18438""]]","[""18438""]","[""MGI:1338859""]","[""P2rx4""]",ENSMUSG00000029470,"[""ENSMUSG00000029470""]","[""ENSMUSG00000029470""]","[""ENSMUSG00000029470""]",False,"[""ENSMUSG00000029470""]",{},one_to_one
P2rx5,[75551475],[60692],"[""94045""]","[[""94045""]]","[""94045""]","[""MGI:2137026""]","[""P2rx5""]",ENSMUSG00000005950,"[""ENSMUSG00000005950""]","[""ENSMUSG00000005950""]","[""ENSMUSG00000005950""]",False,"[""ENSMUSG00000005950""]",{},one_to_one
P2rx6,[75551463],[18207],"[""18440""]","[[""18440""]]","[""18440""]","[""MGI:1337113""]","[""P2rx6""]",ENSMUSG00000022758,"[""ENSMUSG00000022758""]","[""ENSMUSG00000022758""]","[""ENSMUSG00000022758""]",False,"[""ENSMUSG00000022758""]",{},one_to_one
P2rx7,[75551477],[18206],"[""18439""]","[[""18439""]]","[""18439""]","[""MGI:1339957""]","[""P2rx7""]",ENSMUSG00000029468,"[""ENSMUSG00000029468""]","[""ENSMUSG00000029468""]","[""ENSMUSG00000029468""]",False,"[""ENSMUSG00000029468""]",{},one_to_one
P2ry12,[112203915],[46680],"[""70839""]","[[""70839""]]","[""70839""]","[""MGI:1918089""]","[""P2ry12""]",ENSMUSG00000036353,"[""ENSMUSG00000036353""]","[""ENSMUSG00000036353""]","[""ENSMUSG00000036353""]",False,"[""ENSMUSG00000036353""]",{},one_to_one
P2ry14,[76135748],[80135],"[""140795""]","[[""140795""]]","[""140795""]","[""MGI:2155705""]","[""P2ry14""]",ENSMUSG00000036381,"[""ENSMUSG00000036381""]","[""ENSMUSG00000036381""]","[""ENSMUSG00000036381""]",False,"[""ENSMUSG00000036381""]",{},one_to_one
P2ry2,[75144693],[18209],"[""18442""]","[[""18442""]]","[""18442""]","[""MGI:105107""]","[""P2ry2""]",ENSMUSG00000032860,"[""ENSMUSG00000032860""]","[""ENSMUSG00000032860""]","[""ENSMUSG00000032860""]",False,"[""ENSMUSG00000032860""]",{},one_to_one
P2ry6,[1800],[87652],"[""233571""]","[[""233571""]]","[""233571""]","[""MGI:2673874""]","[""P2ry6""]",ENSMUSG00000048779,"[""ENSMUSG00000048779""]","[""ENSMUSG00000048779""]","[""ENSMUSG00000048779""]",False,"[""ENSMUSG00000048779""]",{},one_to_one
P3h1,[2371],[35681],"[""56401""]","[[""56401""]]","[""56401""]","[""MGI:1888921""]","[""P3h1""]",ENSMUSG00000028641,"[""ENSMUSG00000028641""]","[""ENSMUSG00000028641""]","[""ENSMUSG00000028641""]",False,"[""ENSMUSG00000028641""]",{},one_to_one
P3h3,[74047912],[14565],"[""14789""]","[[""14789""]]","[""14789""]","[""MGI:1315208""]","[""P3h3""]",ENSMUSG00000023191,"[""ENSMUSG00000023191""]","[""ENSMUSG00000023191""]","[""ENSMUSG00000023191""]",False,"[""ENSMUSG00000023191""]",{},one_to_one
P3h4,[2547],[42023],"[""66180""]","[[""66180""]]","[""66180""]","[""MGI:1913430""]","[""P3h4""]",ENSMUSG00000006931,"[""ENSMUSG00000006931""]","[""ENSMUSG00000006931""]","[""ENSMUSG00000006931""]",False,"[""ENSMUSG00000006931""]",{},one_to_one
P4ha2,[73732152],[18218],"[""18452""]","[[""18452""]]","[""18452""]","[""MGI:894286""]","[""P4ha2""]",ENSMUSG00000018906,"[""ENSMUSG00000018906""]","[""ENSMUSG00000018906""]","[""ENSMUSG00000018906""]",False,"[""ENSMUSG00000018906""]",{},one_to_one
P4hb,[74658245],[18219],"[""18453""]","[[""18453""]]","[""18453""]","[""MGI:97464""]","[""P4hb""]",ENSMUSG00000025130,"[""ENSMUSG00000025130""]","[""ENSMUSG00000025130""]","[""ENSMUSG00000025130""]",False,"[""ENSMUSG00000025130""]",{},one_to_one
Pacrg,[74743258],[45152],"[""69310""]","[[""69310""]]","[""69310""]","[""MGI:1916560""]","[""Pacrg""]",ENSMUSG00000037196,"[""ENSMUSG00000037196""]","[""ENSMUSG00000037196""]","[""ENSMUSG00000037196""]",False,"[""ENSMUSG00000037196""]",{},one_to_one
Pacs2,[73635816],[85288],"[""217893""]","[[""217893""]]","[""217893""]","[""MGI:1924399""]","[""Pacs2""]",ENSMUSG00000021143,"[""ENSMUSG00000021143""]","[""ENSMUSG00000021143""]","[""ENSMUSG00000021143""]",False,"[""ENSMUSG00000021143""]",{},one_to_one
Pacsin1,[74047926],[23720],"[""23969""]","[[""23969""]]","[""23969""]","[""MGI:1345181""]","[""Pacsin1""]",ENSMUSG00000040276,"[""ENSMUSG00000040276""]","[""ENSMUSG00000040276""]","[""ENSMUSG00000040276""]",False,"[""ENSMUSG00000040276""]",{},one_to_one
Pacsin2,[74047920],[23721],"[""23970""]","[[""23970""]]","[""23970""]","[""MGI:1345153""]","[""Pacsin2""]",ENSMUSG00000016664,"[""ENSMUSG00000016664""]","[""ENSMUSG00000016664""]","[""ENSMUSG00000016664""]",False,"[""ENSMUSG00000016664""]",{},one_to_one
Paf1,[293469],[33915],"[""54624""]","[[""54624""]]","[""54624""]","[""MGI:1923988""]","[""Paf1""]",ENSMUSG00000003437,"[""ENSMUSG00000003437""]","[""ENSMUSG00000003437""]","[""ENSMUSG00000003437""]",False,"[""ENSMUSG00000003437""]",{},one_to_one
Pafah1b1,[2460],[18238],"[""18472""]","[[""18472""]]","[""18472""]","[""MGI:109520""]","[""Pafah1b1""]",ENSMUSG00000020745,"[""ENSMUSG00000020745""]","[""ENSMUSG00000020745""]","[""ENSMUSG00000020745""]",False,"[""ENSMUSG00000020745""]",{},one_to_one
Paip2,"[357095, 77869857]",[43712],"[""67869""]","[[""67869""]]","[""67869""]","[""MGI:1915119""]","[""Paip2""]",ENSMUSG00000037058,"[""ENSMUSG00000037058""]","[""ENSMUSG00000037058""]","[""ENSMUSG00000037058""]",False,"[""ENSMUSG00000037058""]",{},one_to_one
Pak1,[73521001],[18245],"[""18479""]","[[""18479""]]","[""18479""]","[""MGI:1339975""]","[""Pak1""]",ENSMUSG00000030774,"[""ENSMUSG00000030774""]","[""ENSMUSG00000030774""]","[""ENSMUSG00000030774""]",False,"[""ENSMUSG00000030774""]",{},one_to_one
Pak3,[71836887],[18247],"[""18481""]","[[""18481""]]","[""18481""]","[""MGI:1339656""]","[""Pak3""]",ENSMUSG00000031284,"[""ENSMUSG00000031284""]","[""ENSMUSG00000031284""]","[""ENSMUSG00000031284""]",False,"[""ENSMUSG00000031284""]",{},one_to_one
Pak6,[75084501],[84644],"[""214230""]","[[""214230""]]","[""214230""]","[""MGI:2679420""]","[""Pak6""]",ENSMUSG00000074923,"[""ENSMUSG00000074923""]","[""ENSMUSG00000074923""]","[""ENSMUSG00000074923""]",False,"[""ENSMUSG00000074923""]",{},one_to_one
Pak7,[75988567],[88877],"[""241656""]","[[""241656""]]","[""241656""]","[""MGI:1920334""]","[""Pak5""]",ENSMUSG00000039913,"[""ENSMUSG00000039913""]","[""ENSMUSG00000039913""]","[""ENSMUSG00000039913""]",False,"[""ENSMUSG00000039913""]",{},one_to_one
Pald1,[71670681],[27100],"[""27355""]","[[""27355""]]","[""27355""]","[""MGI:1351623""]","[""Pald1""]",ENSMUSG00000020092,"[""ENSMUSG00000020092""]","[""ENSMUSG00000020092""]","[""ENSMUSG00000020092""]",False,"[""ENSMUSG00000020092""]",{},one_to_one
Palm2,[74581441],[88955],"[""242481""]","[[""242481"", ""677884""]]","[""677884""]","[""MGI:5141924""]","[""Pakap""]",ENSMUSG00000090053,"[""ENSMUSG00000038729""]","[""ENSMUSG00000038729"", ""ENSMUSG00000089945"", ""ENSMUSG00000090053""]","[""ENSMUSG00000038729"", ""ENSMUSG00000089945"", ""ENSMUSG00000090053""]",False,"[""ENSMUSG00000038729"", ""ENSMUSG00000089945"", ""ENSMUSG00000090053""]",{},ambiguous_ensembl
Palm3,[74958547],[50178],"[""74337""]","[[""74337""]]","[""74337""]","[""MGI:1921587""]","[""Palm3""]",ENSMUSG00000047986,"[""ENSMUSG00000047986""]","[""ENSMUSG00000047986""]","[""ENSMUSG00000047986""]",False,"[""ENSMUSG00000047986""]",{},one_to_one
Palmd,[74581442],[77153],"[""114301""]","[[""114301""]]","[""114301""]","[""MGI:2148896""]","[""Palmd""]",ENSMUSG00000033377,"[""ENSMUSG00000033377""]","[""ENSMUSG00000033377""]","[""ENSMUSG00000033377""]",False,"[""ENSMUSG00000033377""]",{},one_to_one
Pam,[73997147],[18250],"[""18484""]","[[""18484""]]","[""18484""]","[""MGI:97475""]","[""Pam""]",ENSMUSG00000033004,"[""ENSMUSG00000026335""]","[""ENSMUSG00000026335""]","[""ENSMUSG00000026335"", ""ENSMUSG00000033004""]",False,"[""ENSMUSG00000026335""]","{""ENSMUSG00000033004"": ""MGI_identity_not_confirmed""}",one_to_one
Pam16,[2391],[42292],"[""66449""]","[[""66449""]]","[""66449""]","[""MGI:1913699""]","[""Pam16""]",ENSMUSG00000014301,"[""ENSMUSG00000014301""]","[""ENSMUSG00000014301""]","[""ENSMUSG00000014301""]",False,"[""ENSMUSG00000014301""]",{},one_to_one
Pamr1,[70744322],[84223],"[""210622""]","[[""210622""]]","[""210622""]","[""MGI:2445082""]","[""Pamr1""]",ENSMUSG00000027188,"[""ENSMUSG00000027188""]","[""ENSMUSG00000027188""]","[""ENSMUSG00000027188""]",False,"[""ENSMUSG00000027188""]",{},one_to_one
Pantr1,[77280584],[42140],"[""66297""]","[[""66297""]]","[""66297""]","[""MGI:1913547""]","[""Pantr1""]",ENSMUSG00000060424,"[""ENSMUSG00000060424""]",[],"[""ENSMUSG00000060424""]",False,"[""ENSMUSG00000060424""]",{},one_to_one
Panx2,[74581443],[127958],"[""406218""]","[[""406218""]]","[""406218""]","[""MGI:1890615""]","[""Panx2""]",ENSMUSG00000058441,"[""ENSMUSG00000058441""]","[""ENSMUSG00000058441""]","[""ENSMUSG00000058441""]",False,"[""ENSMUSG00000058441""]",{},one_to_one
Papl,[74272930],[65914],"[""101744""]","[[""101744""]]","[""101744""]","[""MGI:2142121""]","[""Acp7""]",ENSMUSG00000037469,"[""ENSMUSG00000037469""]","[""ENSMUSG00000037469""]","[""ENSMUSG00000037469""]",False,"[""ENSMUSG00000037469""]",{},one_to_one
Papola,[1251],[18553],"[""18789""]","[[""18789""]]","[""18789""]","[""MGI:109301""]","[""Papola""]",ENSMUSG00000021111,"[""ENSMUSG00000021111""]","[""ENSMUSG00000021111""]","[""ENSMUSG00000021111""]",False,"[""ENSMUSG00000021111""]",{},one_to_one
Pappa,[74581444],[18257],"[""18491""]","[[""18491""]]","[""18491""]","[""MGI:97479""]","[""Pappa""]",ENSMUSG00000028370,"[""ENSMUSG00000028370""]","[""ENSMUSG00000028370""]","[""ENSMUSG00000028370""]",False,"[""ENSMUSG00000028370""]",{},one_to_one
Pappa2,[276066],[23603],"[""23850""]","[[""23850""]]","[""23850""]","[""MGI:3051647""]","[""Pappa2""]",ENSMUSG00000073530,"[""ENSMUSG00000073530""]","[""ENSMUSG00000073530""]","[""ENSMUSG00000073530""]",False,"[""ENSMUSG00000073530""]",{},one_to_one
Paqr4,[248335],[52339],"[""76498""]","[[""76498""]]","[""76498""]","[""MGI:1923748""]","[""Paqr4""]",ENSMUSG00000023909,"[""ENSMUSG00000023909""]","[""ENSMUSG00000023909""]","[""ENSMUSG00000023909""]",False,"[""ENSMUSG00000023909""]",{},one_to_one
Paqr8,[74724530],[50070],"[""74229""]","[[""74229""]]","[""74229""]","[""MGI:1921479""]","[""Paqr8""]",ENSMUSG00000025931,"[""ENSMUSG00000025931""]","[""ENSMUSG00000025931""]","[""ENSMUSG00000025931""]",False,"[""ENSMUSG00000025931""]",{},one_to_one
Pard3,[73992915],[60394],"[""93742""]","[[""93742""]]","[""93742""]","[""MGI:2135608""]","[""Pard3""]",ENSMUSG00000025812,"[""ENSMUSG00000025812""]","[""ENSMUSG00000025812""]","[""ENSMUSG00000025812""]",False,"[""ENSMUSG00000025812""]",{},one_to_one
Park2,[2462],[30357],"[""50873""]","[[""50873""]]","[""50873""]","[""MGI:1355296""]","[""Prkn""]",ENSMUSG00000023826,"[""ENSMUSG00000023826""]","[""ENSMUSG00000023826""]","[""ENSMUSG00000023826""]",False,"[""ENSMUSG00000023826""]",{},one_to_one
Park7,[112194293],[36595],"[""57320""]","[[""57320""]]","[""57320""]","[""MGI:2135637""]","[""Park7""]",ENSMUSG00000028964,"[""ENSMUSG00000028964""]","[""ENSMUSG00000028964""]","[""ENSMUSG00000028964""]",False,"[""ENSMUSG00000028964""]",{},one_to_one
Parm1,[75749783],[87243],"[""231440""]","[[""231440""]]","[""231440""]","[""MGI:2443349""]","[""Parm1""]",ENSMUSG00000034981,"[""ENSMUSG00000034981""]","[""ENSMUSG00000034981""]","[""ENSMUSG00000034981""]",False,"[""ENSMUSG00000034981""]",{},one_to_one
Parp8,[74819242],[32032],"[""52552""]","[[""52552""]]","[""52552""]","[""MGI:1098713""]","[""Parp8""]",ENSMUSG00000021725,"[""ENSMUSG00000021725""]","[""ENSMUSG00000021725""]","[""ENSMUSG00000021725""]",False,"[""ENSMUSG00000021725""]",{},one_to_one
Parva,[75077213],[36616],"[""57342""]","[[""57342""]]","[""57342""]","[""MGI:1931144""]","[""Parva""]",ENSMUSG00000030770,"[""ENSMUSG00000030770""]","[""ENSMUSG00000030770""]","[""ENSMUSG00000030770""]",False,"[""ENSMUSG00000030770""]",{},one_to_one
Parvb,[77332713],[82039],"[""170736""]","[[""170736""]]","[""170736""]","[""MGI:2153063""]","[""Parvb""]",ENSMUSG00000022438,"[""ENSMUSG00000022438""]","[""ENSMUSG00000022438""]","[""ENSMUSG00000022438""]",False,"[""ENSMUSG00000022438""]",{},one_to_one
Parvg,[70813925],[40732],"[""64099""]","[[""64099""]]","[""64099""]","[""MGI:2158329""]","[""Parvg""]",ENSMUSG00000022439,"[""ENSMUSG00000022439""]","[""ENSMUSG00000022439""]","[""ENSMUSG00000022439""]",False,"[""ENSMUSG00000022439""]",{},one_to_one
Pax3,[2464],[18271],"[""18505""]","[[""18505""]]","[""18505""]","[""MGI:97487""]","[""Pax3""]",ENSMUSG00000004872,"[""ENSMUSG00000004872""]","[""ENSMUSG00000004872""]","[""ENSMUSG00000004872""]",False,"[""ENSMUSG00000004872""]",{},one_to_one
Pax6,[764],[18274],"[""18508""]","[[""18508""]]","[""18508""]","[""MGI:97490""]","[""Pax6""]",ENSMUSG00000027168,"[""ENSMUSG00000027168""]","[""ENSMUSG00000027168""]","[""ENSMUSG00000027168""]",False,"[""ENSMUSG00000027168""]",{},one_to_one
Pax7,[766],[18275],"[""18509""]","[[""18509""]]","[""18509""]","[""MGI:97491""]","[""Pax7""]",ENSMUSG00000028736,"[""ENSMUSG00000028736""]","[""ENSMUSG00000028736""]","[""ENSMUSG00000028736""]",False,"[""ENSMUSG00000028736""]",{},one_to_one
Pax9,[2466],[18277],"[""18511""]","[[""18511""]]","[""18511""]","[""MGI:97493""]","[""Pax9""]",ENSMUSG00000001497,"[""ENSMUSG00000001497""]","[""ENSMUSG00000001497""]","[""ENSMUSG00000001497""]",False,"[""ENSMUSG00000001497""]",{},one_to_one
Pbx3,[76085744],[18282],"[""18516""]","[[""18516""]]","[""18516""]","[""MGI:97496""]","[""Pbx3""]",ENSMUSG00000038718,"[""ENSMUSG00000038718""]","[""ENSMUSG00000038718""]","[""ENSMUSG00000038718""]",False,"[""ENSMUSG00000038718""]",{},one_to_one
Pcbd1,[1802],[12960],"[""13180""]","[[""13180""]]","[""13180""]","[""MGI:94873""]","[""Pcbd1""]",ENSMUSG00000020098,"[""ENSMUSG00000020098""]","[""ENSMUSG00000020098""]","[""ENSMUSG00000020098""]",False,"[""ENSMUSG00000020098""]",{},one_to_one
Pcbp3,[768],[37653],"[""59093""]","[[""59093""]]","[""59093""]","[""MGI:1890470""]","[""Pcbp3""]",ENSMUSG00000001120,"[""ENSMUSG00000001120""]","[""ENSMUSG00000001120""]","[""ENSMUSG00000001120""]",False,"[""ENSMUSG00000001120""]",{},one_to_one
Pcbp4,[67936208],[37652],"[""59092""]","[[""59092""]]","[""59092""]","[""MGI:1890471""]","[""Pcbp4""]",ENSMUSG00000023495,"[""ENSMUSG00000023495""]","[""ENSMUSG00000023495""]","[""ENSMUSG00000023495""]",False,"[""ENSMUSG00000023495""]",{},one_to_one
Pcdh1,[75934527],[51440],"[""75599""]","[[""75599""]]","[""75599""]","[""MGI:104692""]","[""Pcdh1""]",ENSMUSG00000051375,"[""ENSMUSG00000051375""]","[""ENSMUSG00000051375""]","[""ENSMUSG00000051375""]",False,"[""ENSMUSG00000051375""]",{},one_to_one
Pcdh11x,[73521002],[89410],"[""245578""]","[[""245578""]]","[""245578""]","[""MGI:2442849""]","[""Pcdh11x""]",ENSMUSG00000034755,"[""ENSMUSG00000034755""]","[""ENSMUSG00000034755""]","[""ENSMUSG00000034755""]",False,"[""ENSMUSG00000034755""]",{},one_to_one
Pcdh17,[73636095],[85498],"[""219228""]","[[""219228""]]","[""219228""]","[""MGI:2684924""]","[""Pcdh17""]",ENSMUSG00000035566,"[""ENSMUSG00000035566""]","[""ENSMUSG00000035566""]","[""ENSMUSG00000035566""]",False,"[""ENSMUSG00000035566""]",{},one_to_one
Pcdh18,[71358554],[49014],"[""73173""]","[[""73173""]]","[""73173""]","[""MGI:1920423""]","[""Pcdh18""]",ENSMUSG00000037892,"[""ENSMUSG00000037892""]","[""ENSMUSG00000037892""]","[""ENSMUSG00000037892""]",False,"[""ENSMUSG00000037892""]",{},one_to_one
Pcdh20,[71670738],[85500],"[""219257""]","[[""219257""]]","[""219257""]","[""MGI:2443376""]","[""Pcdh20""]",ENSMUSG00000050505,"[""ENSMUSG00000050505""]","[""ENSMUSG00000050505""]","[""ENSMUSG00000050505""]",False,"[""ENSMUSG00000050505""]",{},one_to_one
Pcdh7,[73521003],[33508],"[""54216""]","[[""54216""]]","[""54216""]","[""MGI:1860487""]","[""Pcdh7""]",ENSMUSG00000029108,"[""ENSMUSG00000029108""]","[""ENSMUSG00000029108""]","[""ENSMUSG00000029108""]",False,"[""ENSMUSG00000029108""]",{},one_to_one
Pcdh8,[74750019],[18296],"[""18530""]","[[""18530""]]","[""18530""]","[""MGI:1306800""]","[""Pcdh8""]",ENSMUSG00000036422,"[""ENSMUSG00000036422""]","[""ENSMUSG00000036422""]","[""ENSMUSG00000036422""]",False,"[""ENSMUSG00000036422""]",{},one_to_one
Pcdh9,[10],[84338],"[""211712""]","[[""211712""]]","[""211712""]","[""MGI:1306801""]","[""Pcdh9""]",ENSMUSG00000055421,"[""ENSMUSG00000055421""]","[""ENSMUSG00000055421""]","[""ENSMUSG00000055421""]",False,"[""ENSMUSG00000055421""]",{},one_to_one
Pcdha10,[1253],[12726],"[""12943""]","[[""12943""]]","[""12943""]","[""MGI:1298408""]","[""Pcdha10""]",ENSMUSG00000007440,"[""ENSMUSG00000007440""]","[""ENSMUSG00000007440""]","[""ENSMUSG00000007440""]",False,"[""ENSMUSG00000007440""]",{},one_to_one
Pcdhac1,[73512189],[110705],"[""353236""]","[[""353236""]]","[""353236""]","[""MGI:1891442""]","[""Pcdhac1""]",ENSMUSG00000103255,"[""ENSMUSG00000103255""]","[""ENSMUSG00000103255""]","[""ENSMUSG00000103255""]",False,"[""ENSMUSG00000103255""]",{},one_to_one
Pcdhb13,[74743259],[60533],"[""93884""]","[[""93884""]]","[""93884""]","[""MGI:2136748""]","[""Pcdhb13""]",ENSMUSG00000047307,"[""ENSMUSG00000047307""]","[""ENSMUSG00000047307""]","[""ENSMUSG00000047307""]",False,"[""ENSMUSG00000047307""]",{},one_to_one
Pcdhb16,[72340179],[60536],"[""93887""]","[[""93887""]]","[""93887""]","[""MGI:2136752""]","[""Pcdhb16""]",ENSMUSG00000047910,"[""ENSMUSG00000047910""]","[""ENSMUSG00000047910""]","[""ENSMUSG00000047910""]",False,"[""ENSMUSG00000047910""]",{},one_to_one
Pcdhb17,[1908],[60537],"[""93888""]","[[""93888""]]","[""93888""]","[""MGI:2136754""]","[""Pcdhb17""]",ENSMUSG00000044043,"[""ENSMUSG00000046387""]","[""ENSMUSG00000046387""]","[""ENSMUSG00000044043"", ""ENSMUSG00000046387""]",False,"[""ENSMUSG00000046387""]","{""ENSMUSG00000044043"": ""MGI_identity_not_confirmed""}",one_to_one
Pcdhb18,[74581445],[60538],"[""93889""]","[[""93889""]]","[""93889""]","[""MGI:2136756""]","[""Pcdhb18""]",ENSMUSG00000048347,"[""ENSMUSG00000048347""]","[""ENSMUSG00000048347""]","[""ENSMUSG00000048347""]",False,"[""ENSMUSG00000048347""]",{},one_to_one
Pcdhb19,[74743270],[60539],"[""93890""]","[[""93890""]]","[""93890""]","[""MGI:2136757""]","[""Pcdhb19""]",ENSMUSG00000043313,"[""ENSMUSG00000043313""]","[""ENSMUSG00000043313""]","[""ENSMUSG00000043313""]",False,"[""ENSMUSG00000043313""]",{},one_to_one
Pcdhb2,[74743271],[60522],"[""93873""]","[[""93873""]]","[""93873""]","[""MGI:2136735""]","[""Pcdhb2""]",ENSMUSG00000051599,"[""ENSMUSG00000051599""]","[""ENSMUSG00000051599""]","[""ENSMUSG00000051599""]",False,"[""ENSMUSG00000051599""]",{},one_to_one
Pcdhb20,[2468],[60540],"[""93891""]","[[""93891""]]","[""93891""]","[""MGI:2136758""]","[""Pcdhb20""]",ENSMUSG00000046191,"[""ENSMUSG00000046191""]","[""ENSMUSG00000046191""]","[""ENSMUSG00000046191""]",False,"[""ENSMUSG00000046191""]",{},one_to_one
Pcdhb9,[73512187],[60529],"[""93880""]","[[""93880""]]","[""93880""]","[""MGI:2136744""]","[""Pcdhb9""]",ENSMUSG00000048347,"[""ENSMUSG00000051242""]","[""ENSMUSG00000051242""]","[""ENSMUSG00000048347"", ""ENSMUSG00000051242""]",False,"[""ENSMUSG00000051242""]","{""ENSMUSG00000048347"": ""MGI_identity_not_confirmed""}",one_to_one
Pcdhga12,[770],[60376],"[""93724""]","[[""93724""]]","[""93724""]","[""MGI:1935229""]","[""Pcdhga12""]",ENSMUSG00000102428,"[""ENSMUSG00000102428""]","[""ENSMUSG00000102428""]","[""ENSMUSG00000102428""]",False,"[""ENSMUSG00000102428""]",{},one_to_one
Pcdhga5,[72338695],[60365],"[""93713""]","[[""93713""]]","[""93713""]","[""MGI:1935217""]","[""Pcdhga5""]",ENSMUSG00000103567,"[""ENSMUSG00000103567""]","[""ENSMUSG00000103567""]","[""ENSMUSG00000103567""]",False,"[""ENSMUSG00000103567""]",{},one_to_one
Pcgf6,[70634297],[46882],"[""71041""]","[[""71041""]]","[""71041""]","[""MGI:1918291""]","[""Pcgf6""]",ENSMUSG00000025050,"[""ENSMUSG00000025050""]","[""ENSMUSG00000025050""]","[""ENSMUSG00000025050""]",False,"[""ENSMUSG00000025050""]",{},one_to_one
Pck2,[71836804],[50392],"[""74551""]","[[""74551""]]","[""74551""]","[""MGI:1860456""]","[""Pck2""]",ENSMUSG00000040618,"[""ENSMUSG00000040618""]","[""ENSMUSG00000040618""]","[""ENSMUSG00000040618""]",False,"[""ENSMUSG00000040618""]",{},one_to_one
Pclo,[71670682],[26621],"[""26875""]","[[""26875""]]","[""26875""]","[""MGI:1349390""]","[""Pclo""]",ENSMUSG00000061601,"[""ENSMUSG00000061601""]","[""ENSMUSG00000061601""]","[""ENSMUSG00000061601""]",False,"[""ENSMUSG00000061601""]",{},one_to_one
Pcnt,[1255],[18307],"[""18541""]","[[""18541""]]","[""18541""]","[""MGI:102722""]","[""Pcnt""]",ENSMUSG00000001151,"[""ENSMUSG00000001151""]","[""ENSMUSG00000001151""]","[""ENSMUSG00000001151""]",False,"[""ENSMUSG00000001151""]",{},one_to_one
Pcp2,"[655115, 77413702, 79490073]",[18311],"[""18545""]","[[""18545""]]","[""18545""]","[""MGI:97508""]","[""Pcp2""]",ENSMUSG00000004630,"[""ENSMUSG00000004630""]","[""ENSMUSG00000004630""]","[""ENSMUSG00000004630""]",False,"[""ENSMUSG00000004630""]",{},one_to_one
Pcp4,"[772, 79912613]",[18312],"[""18546""]","[[""18546""]]","[""18546""]","[""MGI:97509""]","[""Pcp4""]",ENSMUSG00000090223,"[""ENSMUSG00000090223""]","[""ENSMUSG00000090223""]","[""ENSMUSG00000090223""]",False,"[""ENSMUSG00000090223""]",{},one_to_one
Pcp4l1,[75084520],[42268],"[""66425""]","[[""66425""]]","[""66425""]","[""MGI:1913675""]","[""Pcp4l1""]",ENSMUSG00000038370,"[""ENSMUSG00000038370""]","[""ENSMUSG00000038370""]","[""ENSMUSG00000038370""]",False,"[""ENSMUSG00000038370""]",{},one_to_one
Pcsk1,"[2470, 72008494]",[18314],"[""18548""]","[[""18548""]]","[""18548""]","[""MGI:97511""]","[""Pcsk1""]",ENSMUSG00000021587,"[""ENSMUSG00000021587""]","[""ENSMUSG00000021587""]","[""ENSMUSG00000021587""]",False,"[""ENSMUSG00000021587""]",{},one_to_one
